Date,Stock Price
2022-06-09 00:00:00-04:00,263.15777000878154
2022-06-10 00:00:00-04:00,256.08204577972515
2022-06-13 00:00:00-04:00,240.8790735077429
2022-06-14 00:00:00-04:00,239.6506604686276
2022-06-15 00:00:00-04:00,244.0238307933665
2022-06-16 00:00:00-04:00,241.73406154444956
2022-06-17 00:00:00-04:00,240.47613768862195
2022-06-21 00:00:00-04:00,245.94018121422386
2022-06-22 00:00:00-04:00,247.54204925476336
2022-06-23 00:00:00-04:00,251.1585198618928
2022-06-24 00:00:00-04:00,257.29084709174043
2022-06-27 00:00:00-04:00,263.5803579217872
2022-06-28 00:00:00-04:00,259.423350278435
2022-06-29 00:00:00-04:00,253.1436828613174
2022-06-30 00:00:00-04:00,252.61294746804404
2022-07-01 00:00:00-04:00,251.96439526833686
2022-07-05 00:00:00-04:00,251.73837182977957
2022-07-06 00:00:00-04:00,259.1973392926355
2022-07-07 00:00:00-04:00,260.54367761125934
2022-07-08 00:00:00-04:00,260.21937036843667
2022-07-11 00:00:00-04:00,261.06452035003053
2022-07-12 00:00:00-04:00,261.290550767473
2022-07-13 00:00:00-04:00,245.87139932352437
2022-07-14 00:00:00-04:00,246.24485208128576
2022-07-15 00:00:00-04:00,251.30592712793558
2022-07-18 00:00:00-04:00,255.26639127028025
2022-07-19 00:00:00-04:00,253.13383360163962
2022-07-20 00:00:00-04:00,255.413833532686
2022-07-21 00:00:00-04:00,255.3056755961095
2022-07-22 00:00:00-04:00,260.6616456804098
2022-07-25 00:00:00-04:00,256.49481520669906
2022-07-26 00:00:00-04:00,255.3744560287126
2022-07-27 00:00:00-04:00,256.65202026648655
2022-07-28 00:00:00-04:00,265.09375093500864
2022-07-29 00:00:00-04:00,272.906569210316
2022-08-01 00:00:00-04:00,273.02445889789004
2022-08-02 00:00:00-04:00,271.23585727608025
2022-08-03 00:00:00-04:00,271.9827780633148
2022-08-04 00:00:00-04:00,276.93577249803593
2022-08-05 00:00:00-04:00,274.33144396702517
2022-08-08 00:00:00-04:00,279.14691944777803
2022-08-09 00:00:00-04:00,274.8130956938576
2022-08-10 00:00:00-04:00,283.19579954124725
2022-08-11 00:00:00-04:00,285.8295492254262
2022-08-12 00:00:00-04:00,283.50049008501867
2022-08-15 00:00:00-04:00,285.97699186548016
2022-08-16 00:00:00-04:00,286.94983667028714
2022-08-17 00:00:00-04:00,285.34309954461173
2022-08-18 00:00:00-04:00,285.78625671756635
2022-08-19 00:00:00-04:00,284.5158546408191
2022-08-22 00:00:00-04:00,277.79931149757147
2022-08-23 00:00:00-04:00,272.2449035644531
2022-08-24 00:00:00-04:00,271.23052871379593
2022-08-25 00:00:00-04:00,273.12142488445113
2022-08-26 00:00:00-04:00,274.84481848654406
2022-08-29 00:00:00-04:00,261.8156646586273
2022-08-30 00:00:00-04:00,262.6232028290248
2022-08-31 00:00:00-04:00,261.3626316139571
2022-09-01 00:00:00-04:00,254.94155322267704
2022-09-02 00:00:00-04:00,257.7286353138276
2022-09-06 00:00:00-04:00,252.31208986095046
2022-09-07 00:00:00-04:00,250.8348307193336
2022-09-08 00:00:00-04:00,253.60219511442395
2022-09-09 00:00:00-04:00,256.5468191430129
2022-09-12 00:00:00-04:00,261.74669247652247
2022-09-13 00:00:00-04:00,254.91200970886027
2022-09-14 00:00:00-04:00,249.68258918445773
2022-09-15 00:00:00-04:00,245.97966018530423
2022-09-16 00:00:00-04:00,240.5532743039192
2022-09-19 00:00:00-04:00,238.79044777697928
2022-09-20 00:00:00-04:00,238.39651354066996
2022-09-21 00:00:00-04:00,240.56312701096115
2022-09-22 00:00:00-04:00,234.2602385106582
2022-09-23 00:00:00-04:00,235.90488988292827
2022-09-26 00:00:00-04:00,233.452664322722
2022-09-27 00:00:00-04:00,236.3382191984445
2022-09-28 00:00:00-04:00,233.21633455276174
2022-09-29 00:00:00-04:00,235.26476445275017
2022-09-30 00:00:00-04:00,234.67386603733553
2022-10-03 00:00:00-04:00,231.83756813614562
2022-10-04 00:00:00-04:00,241.37070087214653
2022-10-05 00:00:00-04:00,242.25701060973157
2022-10-06 00:00:00-04:00,244.16757563243596
2022-10-07 00:00:00-04:00,237.24423835954684
2022-10-10 00:00:00-04:00,229.51339390573693
2022-10-11 00:00:00-04:00,224.16580363631866
2022-10-12 00:00:00-04:00,221.97947832247075
2022-10-13 00:00:00-04:00,216.51369270595683
2022-10-14 00:00:00-04:00,231.96559414609732
2022-10-17 00:00:00-04:00,232.24135803057564
2022-10-18 00:00:00-04:00,239.54873490352594
2022-10-19 00:00:00-04:00,233.44281100399664
2022-10-20 00:00:00-04:00,232.19212205006386
2022-10-21 00:00:00-04:00,231.17774403856433
2022-10-24 00:00:00-04:00,240.0608508548105
2022-10-25 00:00:00-04:00,243.50772744926144
2022-10-26 00:00:00-04:00,227.6619138917274
2022-10-27 00:00:00-04:00,227.53388163567516
2022-10-28 00:00:00-04:00,222.80673709576283
2022-10-31 00:00:00-04:00,230.2125995052976
2022-11-01 00:00:00-04:00,231.03988937080138
2022-11-02 00:00:00-04:00,225.97786191679208
2022-11-03 00:00:00-04:00,216.75006027028067
2022-11-04 00:00:00-04:00,214.24861132241347
2022-11-07 00:00:00-05:00,218.62122860396678
2022-11-08 00:00:00-05:00,225.2293864283005
2022-11-09 00:00:00-05:00,223.91958072869102
2022-11-10 00:00:00-05:00,231.85725004372438
2022-11-11 00:00:00-05:00,239.30254318643637
2022-11-14 00:00:00-05:00,238.3177093818449
2022-11-15 00:00:00-05:00,241.93204022762936
2022-11-16 00:00:00-05:00,239.7794281863015
2022-11-17 00:00:00-05:00,234.8315324391553
2022-11-18 00:00:00-05:00,240.49047928725366
2022-11-21 00:00:00-05:00,238.43627695427844
2022-11-22 00:00:00-05:00,240.56947653641308
2022-11-23 00:00:00-05:00,242.0706516670434
2022-11-25 00:00:00-05:00,244.24335148468583
2022-11-28 00:00:00-05:00,243.0286313846375
2022-11-29 00:00:00-05:00,238.40665406243767
2022-11-30 00:00:00-05:00,237.58694789462686
2022-12-01 00:00:00-05:00,250.72202107328104
2022-12-02 00:00:00-05:00,246.72224055477105
2022-12-05 00:00:00-05:00,248.88508789293672
2022-12-06 00:00:00-05:00,247.70983738474627
2022-12-07 00:00:00-05:00,241.79411587443457
2022-12-08 00:00:00-05:00,241.80399117138168
2022-12-09 00:00:00-05:00,241.66572730119196
2022-12-12 00:00:00-05:00,244.38160708718394
2022-12-13 00:00:00-05:00,258.4450483383513
2022-12-14 00:00:00-05:00,253.9416066723985
2022-12-15 00:00:00-05:00,250.57388992835845
2022-12-16 00:00:00-05:00,245.46798998249005
